MAE=0.1470012377702923 MSE=0.04218470743098085 accuracy=1.0
predict	real	
1.1508965377664406	1.215	
0.41197952207206967	0.427	
1.356125428439445	1.227	
3.3265636539094503	4.127	
1.777249163134919	1.86	
3.508023830918699	3.707	
3.0418304826555724	2.946	
1.924324026941835	1.952	
0.5658594158255195	0.678	
1.4993850213601012	1.333	
1.0322205907223547	1.03	
1.0901873639920672	1.037	
1.6818342919374383	1.522	
2.6510263609993103	2.585	
-0.27073386036191915	-0.431	
1.5178836646469038	1.461	
3.529196828397077	3.618	
0.5893230964587487	0.728	
1.281296317333613	1.41	
3.3523806642765566	3.658	
3.719380897894051	5.225	
3.275552716581753	3.263	
1.1197094737587312	1.186	
2.274067544025927	2.204	
0.13891617875273288	-0.355	
1.0093482474081583	1.096	
1.5836034171489088	1.487	
2.1051824174822515	1.725	
0.45246515764656847	0.33	
0.44838998922493656	0.504	
1.1427479887545875	1.248	
2.53451640794912	2.274	
0.9149942608738599	1.071	
2.147176813648198	2.677	
0.5088530462617308	0.66	
0.48887603551746217	0.789	
-1.1441857816290397	-1.107	
1.6205037259484252	1.59	
1.2815782897549304	1.386	
2.563624236106121	2.719	
0.7624877357223231	1.024	
-1.3121798433336662	-1.867	
3.25259804846307	3.537	
-0.8015562269272747	-1.028	
2.6258534531377364	3.189	
1.1529486831393	1.123	
2.233688248180539	2.29	
1.3896456160621078	1.484	
0.6533017306856239	0.554	
2.7754150937974083	2.569	
-0.6802490873242508	-0.742	
-0.722178445082662	-1.106	
1.9464440556303835	1.831	
1.9363986174917716	2.067	
1.4601399112657347	1.296	
0.14713702621724178	0.435	
2.3980824026202323	2.74	
2.676835157005881	2.465	
2.392010419791914	2.208	
1.0516941094855543	1.101	
2.902663148858439	3.503	
0.9482012844570595	1.12	
1.8274172466719465	1.831	
1.0013578369165588	0.913	
0.8292428238102562	0.964	
1.547837499459427	1.555	
2.1259074907125965	2.221	
0.6394501444329236	0.937	
1.576637639414657	1.689	
0.10768147145391671	0.116	
3.025390648037617	3.581	
0.8528263495477124	0.998	
1.8411993732583523	1.978	
-0.23521436140856578	-0.4	
1.7057003795973797	1.61	
1.7036019124790642	1.647	
0.6085736919729404	0.416	
0.8230285030257731	1.008	
2.227918662539411	2.479	
1.8867149396275096	2.162	
2.399025290410308	2.397	
-0.22558882205263076	-0.1	
3.2373836031579657	3.335	
1.9388698112193934	2.236	
1.3231733532393948	1.302	
-0.40218404403462604	-0.375	
1.4665323507944803	1.62	
-0.22961808669479855	-0.372	
2.8309683309024942	2.873	
1.3159549694227408	1.272	
2.7068147945744396	2.592	
2.868615228435168	2.919	
3.610652360259537	4.081	
3.561586655986339	3.696	
-0.3634780979899488	-0.626	
-0.1672513999236298	-0.046	
2.4294484551280258	2.28	
2.155834749652799	2.234	
0.9927064482405029	1.0	
0.8992043875332897	1.012	
-0.3963362649291633	-0.278	
2.5418590798726557	2.88	
1.9337562993062845	1.839	
1.5269194491562033	1.571	
1.1650101452083101	1.422	
0.9313210151550882	1.066	
2.403615426757875	2.434	
2.094296988499215	2.018	
0.9084924012308024	0.86	
2.8204550366116083	2.626	
1.3941618654446506	1.418	
0.43920082569251717	0.68	
3.077843205639325	3.612	
0.7544158701820589	0.827	
2.1256737921553563	1.978	
2.4049126434056456	2.447	
2.2247335442417033	2.158	
0.9105877758839751	0.93	
2.316268821277953	2.087	
0.11860850375707765	0.244	
3.840527857466629	4.187	
1.2138747595196064	1.282	
3.769965896468089	4.525	
1.440068387055538	1.409	
0.45489768347996284	0.729	
-0.06452828463721172	-0.188	
2.7449630096986284	2.662	
0.018992554902871772	0.22	
1.395950723650423	1.49	
-0.6202772490474899	-0.466	
2.846258759042554	2.912	
3.758635273303904	4.207	
2.074606236139673	1.915	
3.545498589278382	3.777	
2.9291118193908545	3.007	
1.4672185760576422	1.316	
2.1702938361868798	1.862	
0.8270417979846643	1.031	
1.3493467714222076	1.515	
2.1545061976355733	2.227	
1.7966368659904046	1.824	
2.582852966925357	2.353	
2.5821647726316552	2.554	
-0.10273677867180186	-0.193	
1.3712696723698186	1.404	
-0.08407048995041966	0.061	
0.6843942570675212	0.804	
1.8587750123395523	1.951	
1.538694855783512	1.559	
0.11164921295166064	0.197	
2.920449293008308	2.87	
2.1949892964222597	2.076	
0.7465679667658115	0.914	
1.2129371675760878	1.075	
0.43607900629070206	0.262	
3.5209543215966264	4.093	
0.22725069396643116	0.35	
3.531917472926261	3.428	
0.4904148268446332	0.436	
0.9959994162600672	1.053	
0.640367495225687	0.703	
0.4780442414767472	0.402	
1.5699074809484177	1.259	
0.8984779239834451	0.956	
1.4660527770985006	1.553	
1.7828814481556816	1.833	
-0.6173229784407188	-0.45	
1.2885672863456314	1.523	
1.4577260247827912	1.35	
1.2078398621131181	1.268	
0.6322689813334498	0.727	
1.6373183407658207	1.661	
1.0952221750832793	1.04	
0.9842665793482406	0.995	
0.8609478394895658	0.696	
-0.13919851309836484	-0.116	
-0.9977576779148885	-1.259	
-0.36325618945606597	-0.395	
1.594058679398599	1.821	
-0.5930113704411946	-0.661	
1.4428985845783948	1.589	
1.4256682941260332	1.387	
0.8307380548667043	0.698	
1.857832607747155	1.891	
1.8906749499623965	1.735	
1.9885369154032806	2.034	
1.2448792593644105	1.34	
0.0151502877623102	0.235	
1.3813284250204632	1.268	
-0.40676850280946963	-0.531	
3.819647798580883	4.106	
-0.8083301751831347	-0.587	
1.418698957640879	1.908	
-0.09430256319237862	-0.448	
-0.12752892676266292	0.067	
1.9407186463370183	1.924	
3.5508940953567034	3.801	
0.7674163037239597	0.915	
2.1143598030712556	2.146	
1.6936197369965191	1.531	
3.2366023933111396	3.704	
0.8309471103423371	0.882	
1.0030706035678987	1.17	
1.1029249742366525	1.314	
1.8934642085619364	1.836	
1.4230318033045497	1.323	
1.8566762190628037	1.919	
2.1238359497849193	2.176	
1.2140878496958554	1.278	
1.8903891022956971	2.043	
1.3964290289524965	1.431	
-0.662693670065899	-0.56	
3.2219663356272825	3.09	
1.963035735118829	2.33	
0.9060143581760868	1.167	
0.8987892240878631	1.12	
1.9477618564992607	1.848	
2.5786554286916274	2.489	
2.763217130800191	3.077	
1.821242584336932	1.954	
1.5697578346273648	1.262	
1.369110824869589	1.3	
2.313996946592741	2.38	
0.5622742944095503	0.693	
1.1146952348086843	1.123	
2.909403394076219	2.966	
-0.5858354017167651	-1.186	
1.157211713986383	1.282	
1.6309305520147315	1.745	
0.013542326687451922	-0.065	
-0.571001232984695	-0.326	
-0.1586266837594308	-0.19	
2.1752055405895345	2.288	
1.532996493480205	1.518	
3.5275027373360137	3.541	
1.1579487474854464	1.332	
0.6601795664423761	0.951	
0.7465526614793428	0.885	
1.5680685393032614	1.518	
0.46060967195780556	0.644	
4.154634253202462	4.854	
0.13494755541922543	0.249	
3.597288078865674	4.023	
-1.7436721087115157	-2.86	
0.264697849658726	0.498	
-0.6926423829830295	-0.857	
1.782917120224302	1.807	
1.129705625734129	1.31	
2.355425663236387	2.482	
1.4989850786415495	1.562	
-0.6377301075985653	-0.982	
0.3930386200300148	0.349	
2.3291147523621314	2.435	
-0.5710098097434895	-0.563	
3.144146262298957	3.512	
0.5862765350953707	0.759	
4.012427002010031	4.666	
1.956576638470325	1.946	
1.2417177875530978	1.352	
0.9027078364616387	0.877	
1.9557620759037353	1.985	
1.1229652234771037	1.413	
0.6037895517574281	0.77	
3.1404969118315638	3.309	
1.0078986302125672	1.24	
2.584779476069812	2.99	
2.401774757681018	2.423	
0.024167722839766093	-0.185	
2.336688755174282	2.434	
2.3720492820913863	2.326	
2.058096301618499	2.117	
-0.7459214502139304	-1.356	
1.0346220952647849	1.248	
2.3621788098321845	2.287	
1.852679304505216	1.888	
0.18874477968073977	0.005	
1.2137970492529506	1.166	
0.8101359312856709	0.887	
0.9032916600567698	0.962	
1.8713518747964195	1.701	
2.3422624403965764	2.639	
2.35420220671425	2.319	
2.9280863531175116	2.846	
2.574848797379861	3.177	
0.8714106396230414	1.046	
2.425410130529385	2.614	
-1.3729597089284138	-1.909	
1.7322515846771878	1.649	
2.103586584669125	2.237	
-0.2326165698891589	-0.94	
-0.0026370643817548167	0.209	
3.623786277160143	3.786	
2.1849422154115405	2.228	
1.1832386133451176	1.465	
0.37937932229350113	0.39	
1.1754352486748922	1.268	
1.299645852702376	1.397	
2.710127114661031	2.516	
0.5745598369860083	0.326	
2.0247908869080007	1.857	
0.2780254080290183	0.157	
1.0835835375588898	1.04	
3.215834073888562	3.067	
1.2543640794764044	1.458	
2.827128600549745	2.626	
0.6771028886575078	0.814	
-0.09700532940745488	0.065	
3.6697091429325077	3.77	
0.2970939950576348	0.343	
1.8092286954953656	1.905	
3.328494028635334	3.496	
2.414529243604527	2.937	
-1.0519913021598024	-1.02	
0.730910211750504	0.933	
-0.09044592092087966	0.058	
0.4807741875612428	0.436	
0.5100848862635908	0.71	
0.7667410832879273	0.828	
3.1044326074956237	2.912	
0.5617993594112848	0.76	
2.635102219103808	2.56	
2.027424724974229	2.188	
1.8399448108856575	1.817	
2.119811154721278	2.162	
-0.5581058949378828	-0.61	
0.08001558972935974	0.155	
2.1314688543940874	2.188	
0.8429347373900733	0.957	
0.9637128721745998	0.923	
1.7322358082729825	1.788	
2.213717603565686	2.234	
2.100605979788872	2.15	
1.076589371961022	1.265	
2.987076696109679	3.012	
3.156319219816308	2.839	
3.2361603882346683	3.396	
0.21176354397148445	0.261	
0.26085316652977153	0.081	
2.397217237176754	2.198	
1.080028990476032	0.98	
-0.16830247567393708	-0.457	
0.8725944739355356	0.946	
2.790772928013628	2.485	
2.3368746171613433	2.189	
1.8831762051886831	1.882	
1.8818973017329306	1.896	
1.382690643835943	1.181	
2.5795050110099718	2.728	
2.190983817185819	2.127	
2.3047118200013577	2.321	
1.1683859623018418	1.264	
4.204890918953913	4.066	
2.1619807462855323	2.206	
-0.6399241874575279	-0.475	
0.518776404506852	0.63	
1.1490173517946305	1.261	
0.9576456609233571	1.011	
1.498256585661455	1.632	
2.9845890736609855	3.159	
2.1990648272421502	2.025	
2.893582898082769	3.037	
2.103543507596081	2.305	
0.6969672539429599	0.997	
0.36152094009068647	0.244	
2.3077700264287895	2.326	
0.07157605907547238	0.29	
2.4692008140654123	2.378	
3.100499619990911	3.491	
2.340244486091452	2.264	
0.4540493695555251	0.463	
0.7862850643526043	0.744	
-0.7800121336317549	-0.818	
1.2390272957670514	1.411	
-0.5235035051784533	-0.51	
0.49365792886376925	0.756	
0.3517671721508011	0.447	
0.12003408186816	0.199	
-0.5990898764381738	-0.608	
2.0026680919127426	1.995	
0.9177538148961097	1.078	
3.240779637242369	3.606	
0.9274160531157323	0.478	
2.619397569753795	2.678	
2.5547236140674587	2.462	
-1.2073630325060083	-1.551	
0.6058584834176411	0.344	
1.8187316476002477	2.01	
1.457934017223531	1.48	
0.45354237439128653	0.769	
1.8828080689573234	1.953	
0.7373303143463477	0.964	
0.9994906765269742	1.079	
2.428609140760351	2.537	
-0.09376246898715812	-0.042	
3.86783251268663	4.135	
0.9915234595239462	0.991	
2.285254826598765	2.274	
3.5436518077508907	4.545	
1.3839926441407313	1.599	
0.3771853511540163	0.168	
0.48077128837517147	0.413	
1.2057981828019761	1.253	
3.0238539586203474	3.164	
-0.06538004134510933	-0.024	
2.5731026417689318	2.527	
3.0659062901879546	3.216	
-0.939215138371335	-0.927	
-0.3955583166666672	-0.485	
0.9763440218906543	1.127	
1.8187107855404756	1.543	
-0.5028834066437773	-1.059	
1.6786964424526367	1.817	
1.4058940017198431	1.231	
3.433296101933795	4.45	
1.3453616299760582	1.47	
-0.6193219672369588	-0.301	
-0.1496186710367069	-0.07	
2.582066683502906	2.482	
1.4603331782572204	1.417	
-0.5925193544049916	-0.67	
1.5635561132223503	1.59	
2.0955000299194326	1.753	
0.3879503068758432	0.356	
0.5536263847567802	0.375	
1.10128808170079	1.181	
1.599823578022245	1.559	
0.6834579407658741	0.887	
0.12453150466115126	0.141	
1.1132638100056913	1.134	
1.6657406080564678	1.812	
1.8225816459036666	1.772	
0.11811334693596387	-0.12	
-0.01060801408684986	-0.156	
1.9290815550452003	1.914	
1.9349334413309305	1.917	
1.845018652269356	1.652	
0.6195546008172619	0.694	
1.0028224574000697	0.871	
1.198218217330472	1.244	
-0.08373321797077837	0.031	
0.5377950168155627	0.747	
1.579209048340814	1.711	
0.6088694935118185	0.594	
1.6626447967697016	1.503	
1.6190681094055706	1.651	
1.953419980515885	1.828	
-0.9813025017706385	-0.874	
2.411509741311149	2.186	
1.0688162554654752	0.927	
2.4368386012234806	2.247	
0.9933385916034909	1.112	
2.1330699782217937	2.49	
1.2270325620894578	1.529	
1.3538235133545564	1.623	
1.8013171791047347	1.675	
0.8605213450585767	0.939	
3.2592382717613857	3.488	
2.1052209404171753	1.792	
0.9690612906391451	0.921	
-0.16119995299665035	-0.193	
0.4170941694997232	0.702	
0.6643988485716411	0.804	
2.9432403987127946	2.838	
0.8347670054303811	0.795	
2.537111179483036	2.471	
2.794018083622898	2.822	
0.8135612833892211	0.983	
1.9471669797572324	1.845	
1.1226474726836768	1.122	
2.7002652916402754	2.859	
0.6019165567558747	0.687	
2.108023837271193	2.031	
1.5039983149564136	1.712	
0.16911982676507664	0.273	
1.3573043800393974	1.265	
0.6395046249711822	0.523	
1.5659549722574906	1.876	
1.624006220561359	1.563	
0.7271947719206248	0.887	
2.82092712074357	2.708	
-0.820203791738612	-0.926	
-1.5238285201080346	-1.782	
1.1245628199617566	1.133	
1.793839477589923	1.617	
2.442115482271714	2.589	
3.1180918810722535	3.339	
1.994486661298863	2.003	
1.3119232404724122	1.267	
2.0003075504535133	1.994	
1.7664878676355071	1.825	
0.6422896555910348	0.665	
0.39997090008519975	0.474	
1.2020934578806193	1.186	
-0.7707177054850589	-1.248	
1.3811262913515758	1.366	
0.2866170251522351	0.413	
1.7561720683157942	1.959	
0.5873961041166152	0.64	
2.4324935668983683	2.21	
-0.4692365402937182	-0.974	
0.9305609935264669	0.887	
2.6620447176637207	2.537	
1.3741672542249401	1.245	
1.9591722072804105	1.971	
-0.662728097900497	-0.73	
1.2465854835191825	1.404	
2.2998667968783457	2.157	
-0.19212061804422276	-0.17	
0.8924186613340147	0.862	
1.5664276362266667	1.535	
2.0775908636406	2.149	
0.6086888138198595	0.322	
1.1626516452592726	1.372	
2.4731870257944193	2.712	
0.6336505159761305	0.63	
1.2775911720302757	1.317	
1.5364302049035945	1.514	
0.9910306341316317	0.987	
0.8587270267190363	0.915	
0.14796550487697435	0.249	
1.0791959576781789	1.04	
2.102582427413407	1.934	
2.9917574320219775	3.139	
1.1107831697634534	1.116	
0.09771983187271083	-0.086	
2.363472040099107	2.512	
0.10099320622640917	-0.386	
0.21113031341371968	0.159	
3.149641307099064	3.167	
1.099609392565731	1.07	
3.807193740814024	3.798	
2.0080397521856272	2.031	
0.24751056863173404	0.299	
0.6165452456751337	0.678	
3.2293219330887197	4.016	
1.4051306822670657	1.225	
1.6702430319454324	1.538	
1.1826146770947001	1.397	
-1.3694487945959317	-1.884	
0.5623638550992731	0.574	
0.148061902813849	0.114	
0.0947052823555381	0.252	
2.4830178637640365	2.488	
0.5536208642233024	0.787	
0.9578015042546375	0.733	
0.5924616586601262	0.664	
3.65719371906047	3.895	
0.4503895578583911	0.548	
1.440258839420546	1.484	
-0.6802424433561707	-0.857	
0.7126917506376197	0.752	
2.273914249562401	2.206	
1.8388824887093815	1.826	
-0.3060643082235326	-0.557	
1.192815361815459	1.22	
2.762161827070196	2.762	
2.170845285537547	1.946	
1.2713749546949042	1.283	
-1.3153539688841869	-1.454	
-0.031102239626258577	0.152	
2.4876224356422503	3.047	
1.2963688941090976	1.374	
0.11938346827390856	0.207	
0.4422420235616631	0.359	
-0.738854563365438	-0.597	
-0.5105010180464187	-1.128	
3.737734557717399	4.113	
0.745465249263607	0.711	
1.1746621323891817	1.444	
1.5819002298915465	1.562	
2.727172154371394	2.547	
0.6536715460289168	0.698	
0.4234665804846922	0.379	
-0.15139865048513568	0.036	
2.0308618308613107	2.054	
2.321811497289225	2.372	
3.4479889353448847	3.134	
0.9127583481758753	0.688	
2.6331022639122104	3.129	
-0.2196738784698471	0.033	
1.473981350367185	1.547	
1.943729885950093	2.089	
-0.24050525518947752	-0.31	
2.447612290743348	2.331	
2.7896966051846155	2.484	
2.121989566895513	2.084	
0.3943961518280127	0.451	
2.441063560925469	2.693	
2.337396518973966	2.286	
1.397544937751326	1.393	
-1.1467962570875094	-1.541	
1.791148428918552	1.902	
0.8671980981013923	1.164	
0.5412996495782242	0.658	
2.9247228140769916	2.991	
1.4360696967464817	1.479	
0.9281897854784831	0.675	
2.0134024491415743	1.755	
1.7799720666132495	2.033	
0.19940872292786183	0.269	
0.9374717592050137	0.935	
-0.18173283435034482	-0.186	
1.171080598715976	1.261	
1.278510409709974	1.348	
1.1065252801396706	1.144	
0.18506512063895864	0.298	
0.8645181146568608	0.718	
0.5976844698881276	0.817	
0.9591271691657338	0.967	
1.2533473675370026	1.385	
1.4979314902633136	1.405	
1.8312318024256422	1.743	
0.9937259953422837	0.979	
0.6354114574360237	0.555	
1.4994882686240694	1.416	
-0.07811193777714509	0.008	
2.920944691428261	2.868	
1.729650676532754	1.795	
0.7756462957045357	0.791	
1.130828033541735	1.064	
0.9696239501759549	0.887	
0.060915872690300965	0.142	
1.472361128151233	1.593	
0.8742276579292152	0.888	
1.940042411185861	1.714	
1.4090146856071137	1.245	
-0.46847248396448093	-1.079	
-0.4067196998439342	-0.383	
1.76121840367164	1.843	
2.0130519617054246	1.63	
2.154067454143432	2.343	
2.108305650237276	2.044	
3.7405578817532774	5.105	
1.210492351609739	1.409	
0.9137709493110266	0.635	
-0.5607017536665755	-0.592	
1.0075695121937518	1.112	
-0.8700116876460926	-0.706	
-0.3261675060415594	-0.55	
0.4589637315454118	0.646	
2.0402767322692155	2.144	
0.11986357348733478	-0.028	
0.8668636890679966	1.193	
1.5509149492344076	1.494	
2.445812790108705	2.869	
-0.1243057566477681	0.085	
-0.3156124151514772	-0.448	
1.0401697119723203	1.108	
2.1376502090169502	2.072	
1.3843891682357072	1.613	
0.019148748552469286	-0.015	
0.8297791369936419	0.927	
1.565785273232777	1.517	
3.180966891801277	3.279	
1.875519696372917	1.836	
0.31981712692868924	0.374	
2.687985909834219	2.641	
0.36858172656848687	0.3	
-0.955065955019115	-0.93	
3.039252623040406	3.181	
-0.24894937622131152	-0.398	
2.085576840793499	2.205	
0.6565904948853847	0.464	
1.9689419811433986	2.022	
-1.4346717836445413	-1.873	
1.9539233516975343	1.837	
1.65681836292169	1.756	
0.4999774297029348	0.36	
0.4928859722524873	0.421	
1.6599946870216475	1.737	
2.086254440978098	2.135	
2.6572935556897708	2.595	
-0.020771594057871434	-0.135	
2.2842802893607432	2.116	
1.3706576686860732	1.321	
1.7523724796101923	1.994	
0.858526572162082	0.815	
2.0750660470505995	2.151	
0.16542677106765713	0.302	
2.877566103032401	2.853	
3.0211058926229057	3.229	
1.8796326750128969	1.971	
0.5823929545532914	0.684	
1.5263431755247998	1.5	
-1.1122168192178117	-1.17	
-0.5335711704102795	-0.314	
-0.09336902527738333	0.078	
1.5268555341832706	1.59	
0.33993825138059097	0.632	
-0.15427657585869325	-0.221	
-0.07117140712159875	-0.341	
0.46099871856870545	0.448	
3.1455093629502002	3.438	
2.672408099874831	2.501	
-1.194575689140356	-1.09	
0.28485093763706515	-0.024	
-0.2799850423163832	-1.101	
1.2630725289663225	1.317	
0.8811686959423242	0.818	
2.658910214322843	2.743	
-0.5530442784554519	-0.69	
-1.083298766949069	-1.687	
-0.6443870012167918	-0.771	
1.1427219564796545	1.16	
1.8620072907306882	1.934	
0.6157739776205438	0.658	
-0.3671043757681902	-0.426	
2.2943474713948904	2.096	
1.911293526424385	1.905	
1.020176405386342	1.126	
0.7564525967169954	0.961	
-0.11927059523823891	-0.58	
1.9408396873554998	1.676	
2.1135550373375986	2.164	
2.525158680906532	2.786	
2.2192705112878017	2.616	
0.535811659464224	0.601	
0.11598367732755466	0.154	
2.7638332078403667	2.863	
2.316240131415788	2.392	
3.1945768792146927	3.584	
2.4158801435143866	2.247	
2.5330571509598414	2.617	
0.17811151948620685	0.201	
1.9306573834744336	1.798	
2.0419539959711224	1.912	
0.2881907999913347	0.295	
2.668942122926455	2.485	
0.38816246689656086	0.329	
2.0866788938988954	2.336	
1.0765021064602724	1.273	
2.4295286055429584	3.131	
0.10397857060379634	-0.058	
1.3683331037100015	1.265	
0.34941520745036614	0.414	
0.5931018231045785	0.763	
-0.39578227879068395	-0.159	
2.947802388795585	2.963	
1.7294077488998534	1.82	
0.8268303386005804	0.924	
2.730929861918206	2.993	
2.9945814808543743	3.0	
1.533972021273468	1.543	
1.3695213085454985	1.301	
-0.9145300185662768	-1.216	
1.0287977754066169	1.218	
0.6698398356314583	0.945	
0.04563631649800959	0.294	
0.2750191936718007	0.148	
2.2669355462902474	2.344	
-0.46313423681106936	-0.552	
1.569726052300057	1.456	
1.615651273661105	1.673	
0.648330653368215	0.87	
3.1874649341826737	3.435	
1.1178078976144905	1.054	
0.5835752184733303	0.698	
1.8000097911458302	1.667	
1.1594269216638409	1.277	
0.21050186651297276	0.195	
0.8801505501138113	0.976	
2.0680972855706825	1.989	
-0.88965198208805	-0.923	
1.6411487333234316	1.778	
1.8521843288832318	1.852	
2.810860059508842	2.886	
1.1116145355293154	1.078	
2.42640455135188	2.243	
0.8440679809056213	0.915	
3.134438458538245	3.198	
1.8449683634709588	1.835	
1.2350168661703942	1.221	
0.6873591580232211	0.62	
-0.45728814889748204	-0.473	
3.956530090556063	4.115	
1.9123475738404156	1.74	
-0.42941283721909107	-0.213	
1.092651829192015	1.321	
-0.48779930391246706	-0.195	
2.123364952847734	2.125	
-1.4260583018263693	-1.922	
1.0912881003837895	1.149	
0.6158144454261237	0.595	
0.5161057226176329	0.349	
0.3009897401012721	0.32	
0.8512156946457963	0.92	
3.498620683294325	3.515	
0.7448396653091057	0.347	
1.8559752804303293	1.767	
2.779740075418861	2.66	
1.3586781762712559	1.31	
0.2583320826418376	0.445	
1.072252962714472	1.199	
1.9261975897006607	1.937	
2.837164374734786	2.608	
1.7696200757874117	1.814	
-0.8920706280681274	-0.948	
3.4599229516101833	3.57	
2.951386628375791	3.096	
0.8467707954404653	0.86	
-0.15329665096655498	0.226	
-0.5039284424231023	-0.457	
2.200946084924007	2.155	
2.015256357834824	2.009	
2.8503882872030246	2.727	
2.788826486964932	2.801	
2.6731668410296034	2.717	
2.191456686514009	1.98	
2.4485692637457537	2.327	
1.1583011435524269	1.332	
1.9151491539807592	1.844	
-0.6629951854173262	-0.919	
0.9246186284754245	1.007	
0.27602074166005464	0.564	
2.3827037184241826	2.186	
2.4769550737715527	2.75	
2.107505076243481	1.994	
2.226458680753615	2.285	
2.0285980014174467	1.931	
0.15923228554787916	0.174	
1.8024687478922423	1.794	
0.43181599477152643	0.409	
1.2453728506250454	1.187	
2.015573093913126	2.148	
-0.39033410416539804	-0.481	
-0.6404183778832846	-0.85	
1.5393170694342053	1.518	
-0.8727854839199181	-1.203	
1.0539123250685614	1.002	
1.6917370901213364	1.679	
1.6393900749725696	1.506	
1.8441574369669005	1.739	
1.056688223252289	0.999	
-0.18615131472259994	-0.305	
1.6363631072750575	1.85	
-0.12503743873254125	-0.042	
2.2519583510453205	2.004	
0.7796009304652485	0.864	
1.1611286230883415	1.209	
2.5494577257664135	2.525	
1.0154540057542087	1.305	
3.1884541606301244	3.14	
0.4238973512151366	0.569	
3.5825459592913704	3.911	
2.6447439455819746	3.173	
1.2903068753001088	1.637	
3.724947818348845	3.877	
0.3622082767085091	0.442	
0.8122073272540447	0.758	
1.1553199709149011	1.134	
2.0634512190918213	1.926	
1.4237188379238233	1.589	
0.5212614418479649	0.134	
2.524620881890284	2.401	
1.6262816709093926	1.732	
0.5322109066033534	0.395	
0.2085802376650714	0.123	
1.8276746098354941	1.606	
0.37453858754988634	0.502	
1.3141856396511475	1.276	
0.5011739841943174	0.4	
1.2160878048874528	1.387	
2.9214033668246424	3.038	
4.024400640484973	4.411	
-1.124222469538959	-1.411	
-0.2894766151159349	-0.39	
2.9106181530401414	2.932	
1.7365452430091266	1.726	
1.73830206520881	1.673	
1.001100860311154	1.024	
-0.10242849855287472	0.104	
0.9054265844399334	1.094	
2.2883897648175537	2.159	
3.173048852241985	3.383	
1.864887475053393	1.739	
1.7844384560353348	1.869	
0.014480575779813654	0.083	
0.43866737545537693	0.177	
2.460033539387832	2.284	
1.0927030239860596	1.23	
2.192753226685029	2.278	
1.7800221017328652	1.598	
0.742122234044485	0.513	
0.22369115786754223	0.416	
2.935908236338768	3.145	
1.6888960689704797	1.873	
0.3317543322986667	0.168	
2.2067324979242913	2.36	
2.660661081111138	2.616	
1.6816880883998453	1.705	
2.012142064236853	1.878	
-0.6639037178524556	-0.743	
0.3905337595041386	0.499	
0.9910303321330824	1.089	
1.9588007128251845	1.948	
3.505515068571568	3.52	
1.1826325686967434	1.232	
2.166817349688995	2.254	
0.2682700576167354	0.277	
2.2682528639614463	2.275	
2.636830013202951	2.544	
1.8427786323911035	1.936	
-0.3065847121233516	-0.232	
3.1780729001049073	3.265	
0.5652869111360088	0.655	
-0.02786855996185489	0.282	
1.2052139726487023	1.405	
1.7319767418376175	1.513	
0.6417916358236757	0.61	
0.23818435815773054	0.287	
0.8332240344432903	1.022	
1.7129900447355764	1.669	
