-0.094	-0.738	-0.229	0.214
0.335	0.843	0.98	0.771
-0.826	-0.903	-0.981	-0.86
-0.047	-0.739	0.975	0.953
-0.471	-0.041	0.147	-0.586
0.732	0.256	0.562	0.304
-0.945	0.722	0.937	0.209
0.082	-0.755	-0.011	0.81
0.054	0.324	-0.346	-0.194
-0.762	-0.105	-0.273	-0.339
0.525	-0.171	0.819	-0.428
0.938	0.082	0.764	-0.672
0.905	-0.134	-0.992	-0.157
0.061	-0.378	0.901	0.579
-0.881	-0.04	-0.515	0.325
0.271	-0.55	-0.989	-0.922
-0.449	0.041	0.758	-0.386
0.534	-0.475	0.721	0.173
-0.867	0.717	-0.485	0.559
0.546	0.194	-0.502	0.028
0.541	0.331	0.229	-0.986
0.487	0.841	-0.112	-0.85
-0.778	0.096	-0.113	0.228
0.625	-0.951	0.788	-0.878
0.885	0.889	-0.57	0.108
0.79	-0.983	0.037	0.017
0.997	0.791	-0.251	0.949
0.197	-0.883	-0.476	-0.362
-0.498	-0.086	0.801	0.538
-0.276	0.214	-0.243	-0.743
-0.431	0.797	-0.827	-0.172
-0.553	-0.543	-0.436	-0.422
0.368	-0.795	-0.674	0.864
0.964	-0.985	-0.683	-0.324
0.617	0.695	0.897	-0.421
-0.387	-0.696	-0.094	0.218
-0.954	0.165	0.283	0.827
-0.495	0.591	-0.018	-0.342
-0.046	-0.393	-0.849	-0.816
-0.875	-0.118	-0.654	-0.654
-0.325	-0.748	-0.377	-0.237
-0.177	0.16	0.827	-0.069
-0.579	-0.438	-0.776	-0.929
0.203	0.064	0.335	-0.327
0.537	0.373	0.267	-0.131
0.868	0.166	-0.53	0.773
-0.531	0.159	0.438	-0.094
-0.704	-0.157	-0.083	0.464
-0.463	-0.709	-0.594	0.054
-0.165	-0.953	-0.536	0.779
0.433	0.113	-0.434	-0.279
0.431	0.128	0.772	-0.874
-0.513	-0.491	-0.931	-0.819
0.181	0.53	-0.434	0.679
-0.223	-0.435	-0.296	-0.653
-0.856	0.799	0.251	0.701
0.488	0.284	0.608	-0.087
-0.989	-0.136	0.05	-0.568
-0.353	0.182	0.574	-0.602
-0.62	-0.244	0.84	-0.444
-0.059	-0.531	-0.716	-0.758
0.092	-0.519	-0.538	-0.934
-0.983	-0.381	-0.51	0.026
0.595	-0.817	-0.098	-0.3
0.797	0.832	-0.047	-0.487
0.978	0.426	0.397	-0.395
-0.038	0.457	0.322	0.084
0.762	-0.699	-0.184	0.209
0.746	0.329	0.937	-0.222
-0.4	0.55	0.77	-0.657
0.496	0.965	0.233	0.294
-0.118	-0.517	-0.635	0.166
0.616	0.586	0.792	0.132
0.852	0.652	-0.102	0.232
0.78	0.652	0.815	0.77
0.801	0.726	-0.444	-0.734
-0.869	0.791	0.545	0.125
0.867	-0.466	0.21	-0.319
-0.129	-0.496	0.649	0.607
0.138	-0.062	0.673	0.713
0.09	0.201	0.904	-0.196
-0.938	0.599	-0.807	-0.866
0.715	-0.761	0.029	0.941
-0.139	-0.961	-0.996	-0.592
0.107	0.311	-0.458	-0.479
0.704	0.016	-0.289	-0.411
-0.16	-0.564	-0.195	0.382
-0.632	0.178	0.498	0.104
0.78	0.181	-0.359	-0.989
-0.141	-0.248	0.538	0.57
-0.146	0.777	-0.064	0.778
0.767	0.523	-0.239	-0.257
-0.961	-0.281	-0.484	0.715
0.052	0.018	-0.394	0.791
-0.936	-0.4	-0.959	-0.62
-0.243	-0.573	0.848	-0.525
-0.528	-0.407	0.136	0.121
0.543	0.801	-0.292	0.27
0.041	-0.211	0.496	0.891
0.655	-0.447	-0.37	-0.687
-0.544	-0.437	0.496	0.074
-0.289	0.746	-0.391	0.523
0.945	0.851	-0.602	-0.394
-0.612	0.59	-0.681	-0.782
-0.935	-0.857	-0.45	-0.912
-0.511	-0.903	0.99	-0.644
0.868	-0.512	0.908	0.42
-0.79	0.388	-0.849	0.335
-0.139	0.061	0.75	0.925
0.065	-0.962	-0.674	0.662
-0.303	-0.228	0.014	-0.616
0.756	-0.991	0.544	0.443
0.95	0.356	0.897	0.333
0.989	0.967	-0.074	-0.258
0.065	0.491	-0.397	-0.654
0.817	0.653	-0.887	-0.494
-0.456	-0.652	0.482	0.846
0.502	0.842	-0.644	0.972
-0.915	-0.091	0.251	0.622
-0.232	-0.335	-0.359	0.7
0.804	0.444	0.499	-0.858
-0.137	-0.696	-0.844	-0.38
-0.171	-0.937	0.026	0.829
-0.61	-0.472	-0.376	-0.252
-0.213	-0.964	0.322	0.991
-0.084	0.35	0.978	-0.718
-0.961	-0.231	0.467	-0.602
-0.152	0.286	-0.71	0.781
0.277	-0.825	-0.117	-0.809
-0.829	-0.457	0.525	-0.462
0.166	0.906	0.187	-0.514
0.582	-0.702	0.108	0.568
-0.466	-0.835	0.314	0.641
-0.307	-0.768	0.233	0.148
-0.418	0.321	-0.195	-0.042
-0.615	-0.288	-0.778	0.486
-0.042	0.239	0.664	-0.759
-0.768	-0.81	-0.614	-0.755
-0.16	0.488	-0.669	0.535
-0.948	-0.516	0.612	0.54
0.006	0.682	0.518	-0.846
-0.411	0.239	-0.947	-0.025
0.322	-0.633	0.306	0.023
0.412	-0.703	-0.089	0.162
-0.754	0.311	0.989	0.335
-0.045	0.066	0.348	-0.481
-0.171	-0.828	-0.551	0.156
-0.028	0.639	0.897	0.327
-0.793	0.741	0.18	0.037
0.446	0.069	-0.11	-0.593
0.193	-0.385	-0.303	-0.451
0.12	0.233	0.733	-0.079
-0.238	0.761	0.017	-0.877
0.487	0.32	-0.139	0.382
0.237	-0.852	-0.378	-0.458
0.245	-0.221	-0.551	0.129
0.075	0.915	-0.609	0.665
-0.932	0.477	0.321	-0.128
0.552	-0.884	-0.892	0.614
0.924	-0.494	-0.815	0.2
-0.286	-0.161	0.72	0.266
0.862	-0.985	0.408	0.718
-0.35	-0.285	-0.006	0.852
-0.125	-0.718	0.918	-0.099
-0.465	-0.374	-0.646	0.87
0.468	0.745	-0.32	0.711
0.764	0.314	-0.144	0.987
0.391	0.914	0.841	-0.201
-0.113	0.7	0.537	0.258
0.793	-0.275	-0.273	0.753
-0.03	-0.927	0.13	-0.445
-0.478	0.705	-0.61	0.672
0.917	0.862	0.306	0.711
-0.513	0.878	0.488	-0.549
0.987	0.412	0.953	-0.321
0.004	0.491	0.893	-0.982
0.344	-0.852	-0.393	0.45
0.248	0.841	0.001	-0.753
0.653	0.822	-0.709	-0.628
-0.523	0.3	0.418	0.103
0.111	-0.043	0.718	0.599
0.393	0.19	0.531	0.007
-0.705	-0.851	-0.752	-0.402
-0.286	-0.893	0.709	-0.835
-0.097	0.206	-0.151	0.231
-0.13	-0.462	-0.121	0.686
0.269	0.474	0.154	0.497
-0.059	-0.958	0.182	-0.404
-0.214	-0.492	0.28	0.541
-0.622	-0.758	-0.417	0.645
-0.127	0.057	-0.093	0
-0.32	-0.304	-0.279	-0.809
-0.061	-0.349	0.285	0.118
0.486	-0.809	-0.429	0.793
-0.754	-0.747	-0.185	-0.27
0.82	0.605	0.573	-0.4
0.647	-0.241	0.502	0.333
0.743	0.284	0.959	-0.424
0.801	-0.147	0.456	0.988
0.747	0.476	0.235	0.261
-0.542	-0.533	-0.952	-0.478
0.186	0.767	0.132	0.856
-0.682	-0.121	-0.145	0.986
-0.625	0.486	0.841	0.542
-0.71	-0.256	-0.979	-0.273
0.316	-0.727	0.7	0.059
-0.419	-0.024	-0.665	0.156
0.288	0.793	-0.74	-0.663
-0.652	0.481	0.87	-0.888
-0.729	-0.234	0.96	-0.276
-0.472	0.784	0.869	0.895
-0.181	0.365	0.926	-0.63
-0.644	0.834	-0.092	0.081
0.444	-0.282	0.615	-0.906
0.911	0.216	-0.891	-0.223
-0.196	0.252	-0.253	-0.723
0.861	0.796	0.338	0.274
-0.348	0.232	0.298	0.46
0.693	-0.179	-0.015	-0.764
0.404	0.559	0.818	-0.668
-0.006	-0.009	-0.735	-0.148
0.633	-0.843	0.642	0.736
0.911	0.946	0.697	0.695
-0.032	0.564	-0.628	0.794
0.728	0.982	-0.344	-0.84
-0.861	0.95	0.859	-0.993
0.781	0.056	0.486	-0.96
0.506	-0.915	0.436	-0.881
0.238	0.244	-0.597	-0.279
-0.183	-0.578	0.948	-0.162
0.41	0.378	-0.852	-0.421
0.271	0.39	-0.189	0.147
0.998	-0.948	-0.783	-0.355
-0.387	0.379	-0.284	0.899
-0.633	-0.425	0.177	0.927
0.075	-0.707	0.857	-0.994
-0.762	-0.882	-0.649	-0.151
-0.724	0.138	0.415	-0.291
0.816	0.925	0.823	0.669
-0.746	-0.478	-0.251	0.845
0.382	0.183	-0.575	0.137
0.199	-0.88	0.634	0.081
0.39	0.073	-0.445	-0.674
0.68	0.184	0.409	-0.321
0.498	0.019	-0.522	0.535
0.751	0.943	-0.697	0.083
0.03	0.136	0.168	-0.214
0.799	0.948	-0.578	0.504
-0.856	-0.428	0.852	0.014
-0.069	0.445	0.805	-0.865
0.417	0.717	-0.14	-0.846
-0.681	-0.824	0.785	-0.419
-0.924	-0.43	-0.836	0.224
-0.461	0.698	0.921	-0.918
0.073	-0.024	0.034	-0.692
0.265	0.737	0.374	0.536
0.138	0.717	0.934	0.156
0.894	-0.493	-0.228	-0.06
0.099	-0.551	-0.421	-0.035
-0.255	0.024	0.643	-0.307
0.141	-0.219	0.229	-0.536
-0.776	-0.207	0.249	-0.163
0.815	0.843	0.606	-0.596
-0.009	-0.027	0.758	0.672
0.713	0.721	-0.707	-0.003
-0.464	-0.354	-0.712	-0.972
-0.461	0.358	0.372	0.324
-0.895	-0.272	0.311	0.939
-0.937	0.84	0.677	-0.626
0.467	0.321	0.457	-0.11
0.878	0.43	0.256	-0.382
-0.34	0.939	-0.887	0.723
0.456	-0.795	0.15	-0.01
0.825	0.699	-0.469	-0.806
0.436	0.373	-0.405	-0.543
-0.184	-0.648	-0.216	0.447
0.42	-0.46	0.462	-0.358
-0.078	0.127	-0.026	0.047
-0.129	-0.163	-0.021	-0.819
-0.037	-0.443	0.68	0.858
-0.075	0.82	-0.397	0.994
0.215	-0.798	0.563	0.952
-0.028	-0.826	-0.806	0.752
0.615	-0.086	0.178	-0.286
-0.903	-0.449	0.575	0.479
0.249	-0.054	-0.832	-0.119
0.478	0.798	-0.406	-0.224
0.737	-0.32	0.732	0.151
-0.267	0.844	0.48	-0.582
-0.883	-0.915	-0.077	-0.298
-0.051	0.584	0.906	-0.479
0.151	0.275	0.468	0.513
-0.801	-0.808	-0.392	-0.325
-0.054	-0.459	-0.799	-0.978
0.757	-0.96	0.178	-0.394
0.181	0.346	-0.589	0.471
-0.838	0.764	-0.402	-0.844
0.44	0.146	-0.835	0.633
-0.655	0.221	0.108	-0.721
-0.725	0.475	-0.606	-0.463
0.738	0.52	-0.636	-0.362
0.67	-0.353	0.321	0.264
-0.71	-0.726	0.568	-0.252
0.225	0.866	0.156	0.972
-0.061	0.126	-0.54	-0.5
0.949	-0.038	0.626	0.775
-0.978	0.711	-0.175	-0.503
-0.158	0.352	-0.804	0.608
0.989	0.08	0.606	0.537
0.312	0.275	0.324	-0.926
0.719	0.303	-0.92	0.56
0.791	0.132	0.315	0.277
0.049	-0.953	-0.786	-0.683
0.723	0.566	-0.189	1
-0.262	-0.084	0.293	-0.172
-0.717	-0.577	0.354	0.665
-0.564	-0.942	0.087	-0.316
0.881	0.833	0.377	-0.14
0.739	-0.469	-0.007	-0.043
0.903	-0.466	0.078	0.278
0.421	0.575	-0.386	-0.223
0.447	-0.132	0.316	-0.227
-0.229	0.485	-0.943	0.755
-0.206	0.217	-0.523	0.21
-0.744	-0.534	0.175	-0.019
0.599	0.518	0.832	-0.025
-0.391	0.26	0.977	0.454
0.945	0.255	-0.183	0.347
-0.849	0.246	0.785	0.323
0.476	0.983	-0.025	-0.492
0.131	-0.565	0.747	0.702
0.611	0.618	0.058	-0.966
-0.512	0.248	-0.917	-0.188
-0.847	-0.967	0.587	0.263
0.223	-0.094	0.784	0.618
0.847	-0.689	0.717	-0.017
-0.551	0.239	-0.305	0.451
0.189	-0.177	-0.047	-0.65
-0.211	0.427	-0.011	0.872
0.836	0.256	0.193	-0.804
0.436	0.402	0.748	0.891
-0.394	0.272	-0.845	-0.619
0.937	0.674	0.396	-0.199
0.106	-0.193	-0.762	-0.7
0.436	-0.632	0.842	0.311
0.304	-0.229	0.658	-0.644
0.755	0.541	0.121	-0.824
-0.917	0.393	0.153	0.232
0.274	0.769	-0.375	-0.594
-0.463	-0.622	-0.953	-0.696
-0.02	-0.208	0.552	0.862
-0.37	-0.496	0.828	-0.838
-0.863	0.395	0.278	0.839
0.811	-0.697	0.408	-0.517
-0.432	-0.16	0.181	-0.265
-0.734	0.889	-0.189	-0.39
-0.731	0.188	-0.259	0.255
0.5	-0.325	0.306	-0.597
-0.356	0.897	-0.328	0.218
-0.72	0.636	0.632	-0.423
0.076	-0.512	0.722	0.562
-0.141	0.509	-0.033	0.095
-0.597	-0.637	-0.841	-0.693
-0.92	-0.285	-0.913	0.881
0.965	0.472	0.006	0.976
0.684	0.568	-0.024	0.078
0.782	-0.809	0.616	-0.774
-0.171	0.944	-0.691	0.341
-0.539	-0.683	-0.469	0.42
0.858	0.07	0	-0.501
-0.811	0.168	-0.29	0.21
0.091	0.227	0.795	0.372
0.655	0.297	0.92	-0.5
-0.152	0.113	0.114	-0.742
0.306	0.784	0.871	0.297
0.439	-0.981	-0.142	0.176
0.888	0.874	-0.669	-0.379
-0.231	0.177	-0.77	0.121
0.081	0.667	0.773	0.525
-0.653	-0.798	-0.995	-0.845
0.608	-0.507	-0.618	-0.99
-0.063	-0.065	-0.907	0.631
-0.794	0.375	0.755	0.004
0.525	-0.048	0.108	0.133
0.758	0.258	0.897	0.712
0.864	-0.511	0.028	0.015
-0.111	0.129	0.764	0.831
0.345	0.845	-0.728	-0.715
0.921	-0.417	-0.58	0.927
-0.176	0.988	0.874	-0.723
-0.389	0.065	0.761	-0.064
-0.962	0.186	0.727	0.536
-0.482	0.846	-0.672	0.845
0.971	0.39	0.323	-0.958
0.013	-0.152	-0.112	0.28
-0.862	-0.968	-0.968	-0.334
-0.51	-0.312	0.307	-0.501
-0.737	0.734	-0.251	-0.044
-0.675	0.492	0.278	-0.672
0.402	0.578	-0.565	-0.429
-0.287	-0.624	-0.913	0.23
0.794	-0.993	-0.365	-0.541
0.351	-0.108	0.23	0.877
-0.928	-0.803	-0.944	0.944
0.763	-0.841	0.532	0.922
0.889	0.115	-0.858	0.718
-0.159	0.181	-0.153	0.106
0.186	-0.104	0.247	0.642
-0.029	0.686	0.413	-0.428
-0.555	0.577	-0.819	0.121
0.376	-0.695	0.609	0.507
0.296	-0.331	-0.421	-0.957
-0.594	0.3	-0.736	-0.684
-0.665	0.826	0.984	0.116
-0.068	0.422	-0.959	0.714
0.639	0.546	0.23	-0.941
-0.459	0.666	-0.894	-0.858
-0.937	-0.056	0.76	0.128
-0.124	0.967	0.954	-0.129
0.255	-0.798	0.094	0.965
0.2	-0.353	0.189	0.412
0.407	-0.836	0.278	-0.446
0.352	-0.578	0.029	0.984
0.525	0.479	0.474	-0.362
0.308	-0.436	0.287	-0.528
-0.329	-0.075	-0.256	-0.251
0.977	0.289	-0.414	0.599
-0.392	-0.325	-0.3	-0.243
-0.807	0.852	0.269	-0.207
-0.748	-0.184	-0.714	-0.331
-0.499	0.644	0.864	0.342
-0.667	0.088	0.662	0.848
-0.16	0.842	-0.175	-0.618
0.772	0.863	-0.979	0.413
0.89	-0.321	-0.612	-0.887
-0.829	0.478	-0.798	-0.947
-0.968	-0.129	-0.899	0
0.565	-0.407	-0.223	-0.738
0.862	0.875	0.058	-0.644
-0.705	-0.18	-0.264	-0.21
0.047	0.74	-0.863	0.28
0.869	-0.634	0.259	0.309
0.206	0.062	-0.432	0.737
0.789	-0.151	-0.246	0.282
-0.971	-0.55	-0.05	0.641
-0.419	0.302	-0.065	0.967
-0.681	0.035	-0.874	-0.711
0.572	0.391	0.944	0.451
0.128	0.214	0.474	-0.421
-0.269	-0.59	-0.227	-0.151
0.469	0.525	-0.586	0.782
0.542	0.341	0.726	0.692
-0.937	-0.335	0.988	-0.787
0.372	0.477	-0.294	-0.338
0.801	0.159	0.283	0.053
0.553	-0.489	-0.435	0.248
0.031	-0.204	-0.275	0.03
0.453	0.461	-0.793	0.885
0.82	0.317	0.381	-0.268
-0.444	0.128	-0.365	-0.594
-0.458	0.602	0.282	0.735
0.8	-0.148	0.91	0.969
0.457	-0.783	0.723	-0.797
0.984	-0.993	0.596	-0.126
0.147	-0.406	0.036	0.161
-0.077	0.317	0.255	0.766
-0.277	-0.69	-0.888	-0.403
-0.361	-0.621	-0.835	-0.818
-0.428	-0.442	0.151	0.45
0.634	0.551	0.575	-0.94
-0.786	-0.464	0.413	-0.485
-0.097	0.09	-0.475	-0.58
-0.182	-0.707	0.952	-0.536
0.209	-0.964	-0.696	0.159
0.539	-0.098	-0.135	-0.166
-0.79	0.886	-0.261	0.858
-0.433	-0.011	-0.245	-0.105
0.549	-0.131	-0.532	0.631
0.145	-0.822	-0.555	-0.916
0.178	-0.68	0.281	-0.529
0.64	0.477	0.922	-0.003
-0.929	0.788	0.976	-0.04
0.27	-0.572	0.097	0.258
0.151	-0.247	0.805	0.838
0	-0.984	0.535	-0.051
-0.188	-0.289	0.34	0.747
0.657	-0.885	0.161	-0.886
0.042	0.26	-0.121	-0.295
-0.075	-0.589	0.411	0.881
0.87	-0.993	0.915	0.613
0.18	0.284	-0.945	0.313
-0.994	-0.097	0.047	-0.576
-0.649	-0.392	0.074	0.581
-0.768	0.239	-0.231	0.924
-0.299	-0.873	-0.624	0.57
0.548	0.134	-0.87	-0.685
0.727	-0.653	-0.77	-0.49
-0.764	-0.399	0.529	-0.848
-0.169	-0.551	0.082	-0.399
0.731	0.173	-0.519	0.667
-0.539	0.393	0.597	0.21
0.823	-0.24	-0.761	0.301
0.508	-0.151	-0.078	0.194
-0.413	-0.392	-0.277	-0.267
0.522	0.95	0.584	0.301
-0.401	-0.531	0.836	-0.492
-0.909	0.646	0.504	0.373
-0.317	-0.711	-0.287	-0.933
0.217	-0.223	-0.989	0.779
-0.678	0.278	0.799	-0.36
0.878	0.717	-0.533	0.02
0.39	0.468	0.84	-0.463
-0.856	-0.916	0.122	0.598
-0.14	-0.707	0.816	0.266
0.454	-0.671	-0.571	0.076
-0.222	0.877	0.049	-0.391
-0.778	-0.496	-0.8	-0.974
-0.403	0.094	0.024	0.813
0.42	-0.173	-0.44	-0.518
-0.333	-0.94	-0.656	0.642
0.846	-0.748	-0.962	0.668
-0.399	0.413	-0.139	0.833
0.923	-0.516	0.466	0.261
0.348	-0.689	0.522	-0.315
0.395	-0.233	-0.787	-0.93
-0.551	0.557	-0.288	-0.708
-0.944	0.416	-0.524	-0.583
0.846	-0.185	0.274	-0.303
0.702	0.879	-0.686	-0.542
0.079	0.236	-0.798	0.506
0.267	0.279	-0.593	0.033
0.86	-0.836	0	0.082
-0.116	0.137	0.786	-0.318
-0.789	-0.44	0.156	-0.435
-0.155	-0.244	0.257	0.802
-0.96	0.207	0.738	-0.854
-0.332	0.691	0.53	0.574
-0.699	-0.748	0.075	-0.711
-0.709	0.137	0.828	0.566
0.403	-0.527	-0.806	-0.385
0.773	-0.821	-0.554	0.767
-0.604	0.681	-0.047	-0.911
-0.323	-0.196	-0.931	-0.836
-0.115	-0.442	-0.393	0.1
0.517	-0.546	0.493	-0.25
0.324	-0.367	0.728	-0.401
-0.615	0.918	0.156	-0.65
-0.619	0.591	-0.874	0.761
0.901	0.74	-0.868	-0.468
-0.175	0.008	0.69	-0.424
-0.214	-0.449	0.078	-0.925
0.1	0.757	0.029	0.605
-0.063	-0.349	0.707	0.835
-0.334	0.454	0.808	-0.091
0.039	-0.225	0.458	-0.977
0.561	-0.684	0.296	-0.191
0.832	0.291	-0.092	-0.153
-0.255	0.199	-0.972	-0.63
-0.684	-0.794	0.538	0.19
-0.549	-0.101	-0.85	0.458
0.877	0.927	-0.451	0.676
-0.606	0.696	0.002	-0.537
0.762	-0.106	-0.412	-0.594
-0.515	-0.769	-0.731	0.273
-0.736	0.753	-0.975	-0.027
0.394	0.855	0.05	0.208
-0.347	-0.985	-0.19	-0.418
-0.454	-0.617	0.212	-0.133
-0.416	0.732	-0.152	-0.212
-0.19	0.49	-0.86	-0.972
-0.721	-0.522	-0.211	0.338
-0.068	-0.617	0.625	-0.026
0.44	-0.734	0.967	-0.968
0.136	0.688	0.188	0.854
0.028	0.552	0.346	-0.263
-0.291	0.84	-0.086	-0.529
-0.046	0.36	0.978	0.89
-0.567	-0.804	0.802	-0.741
-0.669	-0.1	-0.521	0.792
-0.987	0.067	0.608	0.537
-0.126	-0.46	-0.328	-0.852
0.19	0.39	0.904	-0.693
0.586	-0.235	-0.049	-0.488
0.697	-0.161	-0.734	0.783
-0.62	-0.059	-0.148	0.502
0.78	-0.218	0.399	0.699
-0.668	0.316	-0.274	-0.871
-0.043	0.336	-0.779	0.615
0.51	0.751	0.948	-0.913
-0.206	0.261	0.725	-0.222
-0.867	0.589	-0.907	-0.661
0.536	-0.863	0.933	0.789
0.158	0.443	-0.995	0.053
0.618	0.293	-0.387	0.13
-0.221	0.651	0.066	0.841
-0.178	0.725	-0.189	0.947
-0.009	0.037	-0.313	-0.187
0.597	-0.608	-0.631	0.161
-0.64	-0.51	-0.561	-0.525
0.184	0.187	-0.596	-0.329
-0.358	0.33	-0.88	0.088
0.187	-0.446	0.095	0.073
-0.25	-0.231	-0.872	0.336
-0.979	0.48	0.229	0.55
0.446	-0.046	-0.625	-0.284
0.084	-0.097	-0.868	0.223
0.475	0.296	0.575	-0.007
-0.937	-0.047	0.531	-0.176
-0.388	0.671	-0.912	0.876
0.571	-0.98	0.005	-0.409
-0.35	-0.521	0.364	-0.006
-0.098	-0.793	-0.182	-0.266
0.837	0.439	0.209	-0.141
0.949	-0.041	0.512	0.841
-0.785	-0.897	-0.915	-0.925
0.597	-0.383	0.736	0.54
-0.567	-0.539	-0.991	0.798
0.726	-0.891	0.155	0.158
-0.34	0.176	0.027	-0.166
-0.615	0.907	0.509	-0.327
-0.565	0.705	-0.414	0.791
-0.47	0.613	0.233	0.452
-0.311	-0.892	0.014	0.424
-0.169	-0.965	-0.991	0.917
0.16	0.574	0.54	-0.354
-0.016	-0.702	0.417	0.192
0.796	0.965	0.617	-0.596
0.431	-0.839	0.322	-0.202
-0.481	0.925	0.998	-0.207
0.987	-0.158	-0.359	-0.384
-0.461	-0.45	-0.17	-0.439
-0.2	-0.18	0.863	0.119
0.932	-0.346	0.749	-0.232
-0.378	0.169	-0.593	0.153
-0.637	0.272	0.487	0.756
-0.748	-0.491	0.872	0.503
0.147	0.33	-0.328	-0.595
-0.21	0.255	0.837	-0.457
-0.52	-0.854	0.04	0.106
0.821	-0.201	0.827	-0.305
0.814	-0.858	0.84	-0.08
0.496	0.769	0.618	0.596
-0.673	0.873	-0.832	-0.039
-0.106	-0.283	-0.541	-0.753
-0.451	0.138	-0.339	0.957
-0.558	-0.547	-0.586	0.165
0.812	-0.99	0.427	-0.891
-0.459	-0.035	-0.593	-0.412
-0.226	0.776	0.773	0.635
0.249	-0.286	-0.843	0.431
-0.501	0.984	0.907	0.331
0.551	-0.293	-0.543	-0.848
-0.623	0.032	-0.606	-0.738
-0.432	-0.966	-0.382	-0.057
0.181	-0.404	-0.609	0.998
0.275	0.402	0.372	0.651
-0.422	0.77	0.864	0.576
0.913	0.228	0.208	0.168
-0.468	-0.03	-0.33	0.798
-0.208	-0.292	-0.572	-0.585
0.079	0.006	-0.521	0.959
-0.991	-0.822	-0.706	0.631
0.393	0.71	-0.644	-0.848
0.058	-0.088	-0.722	-0.475
0.269	-0.702	-0.856	0.029
-0.054	-0.264	-0.141	-0.559
-0.797	0.947	-0.256	0.402
0.811	-0.461	-0.279	0.882
0.605	-0.743	-0.956	-0.066
0.421	0.187	-0.331	-0.081
-0.621	0.563	-0.224	-0.851
0.19	-0.434	0.812	-0.784
-0.524	0.993	-0.765	0.052
-0.602	0.513	0.039	0.951
-0.447	-0.998	-0.724	-0.552
-0.358	-0.959	0.405	0.211
-0.738	0.945	0.32	-0.465
-0.841	0.923	0.541	0.929
-0.749	0.355	-0.94	0.853
